06A131,2019/03/16,08:04:56.868,43000,49.08344,11.97975
06A131,2019/03/16,08:04:57.844,43000,49.08408,11.97763
06A131,2019/03/16,08:05:00.907,43000,49.08664,11.96911
06A131,2019/03/16,08:05:02.970,43000,49.08829,11.96369
06A131,2019/03/16,08:05:23.042,43000,49.10422,11.91017
06A131,2019/03/16,08:06:39.120,42975,49.16410,11.70832
06A131,2019/03/16,08:07:05.142,43025,49.18509,11.64074
06A131,2019/03/16,08:07:55.865,43000,49.22621,11.50804
06A131,2019/03/16,08:08:40.228,43000,49.26219,11.39092
06A131,2019/03/16,08:08:56.348,43000,49.27536,11.34794
06A131,2019/03/16,08:09:06.167,43000,49.28334,11.32190
06A131,2019/03/16,08:10:18.175,43000,49.34111,11.13218
06A131,2019/03/16,08:10:50.218,43000,49.36656,11.04802
06A131,2019/03/16,08:10:56.208,43000,49.37137,11.03225
300394,2019/03/16,08:33:34.054,4175,48.33784,11.72588
300394,2019/03/16,08:34:29.253,6425,48.28985,11.71063
300394,2019/03/16,08:34:34.030,6675,48.28459,11.71312
300394,2019/03/16,08:34:36.006,6775,48.28239,11.71445
300394,2019/03/16,08:34:36.962,6825,48.28142,11.71511
300394,2019/03/16,08:34:37.996,6875,48.28024,11.71593
300394,2019/03/16,08:34:38.975,6925,48.27923,11.71670
300394,2019/03/16,08:34:39.959,6975,48.27814,11.71755
300394,2019/03/16,08:34:40.993,7025,48.27709,11.71851
300394,2019/03/16,08:34:42.004,7075,48.27594,11.71952
300394,2019/03/16,08:34:43.527,7150,48.27434,11.72100
300394,2019/03/16,08:34:44.945,7200,48.27286,11.72241
300394,2019/03/16,08:34:45.360,7225,48.27244,11.72285
300394,2019/03/16,08:34:48.397,7300,48.26917,11.72607
300394,2019/03/16,08:34:48.935,7325,48.26857,11.72668
300394,2019/03/16,08:35:44.496,9850,48.19828,11.77771
300557,2019/03/16,08:27:35.155,4675,48.36008,11.72783
300557,2019/03/16,08:27:37.806,4800,48.35985,11.72509
300557,2019/03/16,08:27:38.248,4825,48.35980,11.72474
300557,2019/03/16,08:27:38.816,4850,48.35977,11.72407
300557,2019/03/16,08:27:39.211,4850,48.35977,11.72371
300557,2019/03/16,08:27:39.667,4875,48.35972,11.72328
300557,2019/03/16,08:27:40.159,4900,48.35968,11.72277
300557,2019/03/16,08:27:40.731,4925,48.35966,11.72227
300557,2019/03/16,08:27:41.151,4950,48.35962,11.72178
300557,2019/03/16,08:27:42.113,4975,48.35954,11.72082
300557,2019/03/16,08:27:48.977,5200,48.35898,11.71338
300557,2019/03/16,08:27:49.534,5200,48.35893,11.71283
300557,2019/03/16,08:27:50.338,5225,48.35889,11.71185
300557,2019/03/16,08:27:51.262,5250,48.35879,11.71085
300557,2019/03/16,08:27:52.365,5275,48.35870,11.70959
300557,2019/03/16,08:27:52.805,5300,48.35865,11.70897
300557,2019/03/16,08:27:53.770,5325,48.35860,11.70796
300557,2019/03/16,08:27:55.803,5350,48.35838,11.70544
300557,2019/03/16,08:27:56.695,5375,48.35834,11.70452
300557,2019/03/16,08:28:02.175,5475,48.35781,11.69777
300557,2019/03/16,08:28:19.116,5750,48.35902,11.67642
300557,2019/03/16,08:28:19.978,5750,48.35934,11.67537
300557,2019/03/16,08:28:23.173,5825,48.36058,11.67164
300557,2019/03/16,08:28:30.187,5925,48.36438,11.66423
300557,2019/03/16,08:28:32.317,5975,48.36575,11.66234
300557,2019/03/16,08:28:38.172,6100,48.37034,11.65772
300557,2019/03/16,08:28:40.106,6150,48.37201,11.65657
300557,2019/03/16,08:28:43.043,6275,48.37486,11.65509
300557,2019/03/16,08:28:43.593,6325,48.37537,11.65487
300557,2019/03/16,08:28:45.123,6400,48.37683,11.65438
300557,2019/03/16,08:28:46.126,6450,48.37783,11.65404
